EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
348812,RICHMOND (STATEN IS.) (ZONE), ,08/28/2011,158,Tropical Storm, , ,0,0,0,0,NY,EST-5, ,58163,Z,74,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,1454, , , , ,"The maximum sustained wind measured by ASOS was west at 39 knots at Newark Liberty Airport.  The peak gust was west at 53 knots.  The peak gust measured at Central Park was east at 52 knots.","As Hurricane Irene moved north along the Atlantic coast and interacted with land, it weakened and made its second landfall as a Tropical Storm near Little Egg Inlet along the southeast NJ Coast on August 28, 2011 around 5:35 am EDT.  Tropical Storm Irene made its third landfall in New York City around 9:00 am.||Irene brought sustained tropical storm winds, heavy rain, and destructive storm surge along with two confirmed tornadoes.||Seven deaths occurred:||one 53 year old man was found dead after a 3 hr. rescue effort after his boat overturned in strong rapids while boating in the Croton River in Croton (Westchester County)||one 68 year old man drowned in a marina off City Island in the Bronx; where he had gone to check on his boat.||one 52 year old man drove through flood waters around 3 barricades and drowned in the Town of Tuxedo in Orange County, NY.||one older man died wind surfing in Suffolk County during the afternoon of 8/28/2011||one 51 year old man fell 30 feet from a 60-foot high tree while trimming large tree branches in Roslyn Heights in Nassau County on 9/9/2011.||one child came into contact with downed electrical wires and was electrocuted in Rockland County; died 9/10-11/2011||one man came into contact with downed electrical wires and was electrocuted in Rockland County||At least 600,000 people were ordered (both voluntary and mandatory) to evacuate from storm surge and fresh water inland flooding.||Widespread power outages lasted up to 1 week following Tropical Storm Irene.",131
348810,NORTHERN QUEENS (ZONE), ,08/28/2011,210,Tropical Storm, , ,0,0,0,0,NY,EST-5, ,58163,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,210, , , , ,"The maximum sustained winds measured by ASOS at LaGuardia Airport was east at 45 knots.  The peak gust was southeast at 58 knots.","As Hurricane Irene moved north along the Atlantic coast and interacted with land, it weakened and made its second landfall as a Tropical Storm near Little Egg Inlet along the southeast NJ Coast on August 28, 2011 around 5:35 am EDT.  Tropical Storm Irene made its third landfall in New York City around 9:00 am.||Irene brought sustained tropical storm winds, heavy rain, and destructive storm surge along with two confirmed tornadoes.||Seven deaths occurred:||one 53 year old man was found dead after a 3 hr. rescue effort after his boat overturned in strong rapids while boating in the Croton River in Croton (Westchester County)||one 68 year old man drowned in a marina off City Island in the Bronx; where he had gone to check on his boat.||one 52 year old man drove through flood waters around 3 barricades and drowned in the Town of Tuxedo in Orange County, NY.||one older man died wind surfing in Suffolk County during the afternoon of 8/28/2011||one 51 year old man fell 30 feet from a 60-foot high tree while trimming large tree branches in Roslyn Heights in Nassau County on 9/9/2011.||one child came into contact with downed electrical wires and was electrocuted in Rockland County; died 9/10-11/2011||one man came into contact with downed electrical wires and was electrocuted in Rockland County||At least 600,000 people were ordered (both voluntary and mandatory) to evacuate from storm surge and fresh water inland flooding.||Widespread power outages lasted up to 1 week following Tropical Storm Irene.",132
348811,KINGS (BROOKLYN) (ZONE), ,08/28/2011,210,Tropical Storm, , ,0,0,0,0,NY,EST-5, ,58163,Z,75,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,210, , , , ,"The maximum sustained winds measured by ASOS at LaGuardia Airport was east at 45 knots.  The peak gust was southeast at 58 knots.","As Hurricane Irene moved north along the Atlantic coast and interacted with land, it weakened and made its second landfall as a Tropical Storm near Little Egg Inlet along the southeast NJ Coast on August 28, 2011 around 5:35 am EDT.  Tropical Storm Irene made its third landfall in New York City around 9:00 am.||Irene brought sustained tropical storm winds, heavy rain, and destructive storm surge along with two confirmed tornadoes.||Seven deaths occurred:||one 53 year old man was found dead after a 3 hr. rescue effort after his boat overturned in strong rapids while boating in the Croton River in Croton (Westchester County)||one 68 year old man drowned in a marina off City Island in the Bronx; where he had gone to check on his boat.||one 52 year old man drove through flood waters around 3 barricades and drowned in the Town of Tuxedo in Orange County, NY.||one older man died wind surfing in Suffolk County during the afternoon of 8/28/2011||one 51 year old man fell 30 feet from a 60-foot high tree while trimming large tree branches in Roslyn Heights in Nassau County on 9/9/2011.||one child came into contact with downed electrical wires and was electrocuted in Rockland County; died 9/10-11/2011||one man came into contact with downed electrical wires and was electrocuted in Rockland County||At least 600,000 people were ordered (both voluntary and mandatory) to evacuate from storm surge and fresh water inland flooding.||Widespread power outages lasted up to 1 week following Tropical Storm Irene.",133
349929,QUEENS CO.,HOLLIS,08/28/2011,300,Tornado, ,EF0,0,0,0,0,NY,EST-5, ,58163,C,81,OKX,0,0,NWS Storm Survey, ,1,220,1,NE,1,SE,BAYSIDE,08/28/2011,301,40.73,-73.76,40.74,-73.77,"Based on an NWS Storm Survey, a weak F0 tornado was confirmed in Cunningham Park, near the Grand Central Parkway and Clearview Expressway intersection northwest toward the Long Island Expressway.||The estimated maximum wind gust was 85 mph.||This weak tornado was spawned by a rotating thunderstorm within a spiral rain band rotating around then Hurricane Irene several hours before it made landfall in New York City.","As Hurricane Irene moved north along the Atlantic coast and interacted with land, it weakened and made its second landfall as a Tropical Storm near Little Egg Inlet along the southeast NJ Coast on August 28, 2011 around 5:35 am EDT.  Tropical Storm Irene made its third landfall in New York City around 9:00 am.||Irene brought sustained tropical storm winds, heavy rain, and destructive storm surge along with two confirmed tornadoes.||Seven deaths occurred:||one 53 year old man was found dead after a 3 hr. rescue effort after his boat overturned in strong rapids while boating in the Croton River in Croton (Westchester County)||one 68 year old man drowned in a marina off City Island in the Bronx; where he had gone to check on his boat.||one 52 year old man drove through flood waters around 3 barricades and drowned in the Town of Tuxedo in Orange County, NY.||one older man died wind surfing in Suffolk County during the afternoon of 8/28/2011||one 51 year old man fell 30 feet from a 60-foot high tree while trimming large tree branches in Roslyn Heights in Nassau County on 9/9/2011.||one child came into contact with downed electrical wires and was electrocuted in Rockland County; died 9/10-11/2011||one man came into contact with downed electrical wires and was electrocuted in Rockland County||At least 600,000 people were ordered (both voluntary and mandatory) to evacuate from storm surge and fresh water inland flooding.||Widespread power outages lasted up to 1 week following Tropical Storm Irene.",134
348809,SOUTHERN QUEENS (ZONE), ,08/28/2011,613,Tropical Storm, , ,0,0,0,0,NY,EST-5, ,58163,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,1548, , , , ,"The maximum sustained winds measured by ASOS at John F. Kennedy Airport was west at 40 knots.  The peak gust was south at 51 knots.","As Hurricane Irene moved north along the Atlantic coast and interacted with land, it weakened and made its second landfall as a Tropical Storm near Little Egg Inlet along the southeast NJ Coast on August 28, 2011 around 5:35 am EDT.  Tropical Storm Irene made its third landfall in New York City around 9:00 am.||Irene brought sustained tropical storm winds, heavy rain, and destructive storm surge along with two confirmed tornadoes.||Seven deaths occurred:||one 53 year old man was found dead after a 3 hr. rescue effort after his boat overturned in strong rapids while boating in the Croton River in Croton (Westchester County)||one 68 year old man drowned in a marina off City Island in the Bronx; where he had gone to check on his boat.||one 52 year old man drove through flood waters around 3 barricades and drowned in the Town of Tuxedo in Orange County, NY.||one older man died wind surfing in Suffolk County during the afternoon of 8/28/2011||one 51 year old man fell 30 feet from a 60-foot high tree while trimming large tree branches in Roslyn Heights in Nassau County on 9/9/2011.||one child came into contact with downed electrical wires and was electrocuted in Rockland County; died 9/10-11/2011||one man came into contact with downed electrical wires and was electrocuted in Rockland County||At least 600,000 people were ordered (both voluntary and mandatory) to evacuate from storm surge and fresh water inland flooding.||Widespread power outages lasted up to 1 week following Tropical Storm Irene.",135
343568,NEW YORK (MANHATTAN) (ZONE), ,08/28/2011,630,Storm Surge/Tide, , ,0,0,0,0,NY,EST-5, ,57294,Z,72,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,1000, , , , ,"The NOS tidal gauge at the Battery recorded a maximum water level of 9.50 ft. MLLW at 842 am on August 28 2011, which is well above the NWS threshold for moderate coastal flooding.||These water levels caused widespread moderate to major coastal flooding.  In the Red Hook section of Brooklyn, water inundated about 100 yards inland along portions of Gowanus Bay/Canal.  In the Battery Park City section of Manhattan, 1 to 2 ft. of inundation occurred along the promenade.  In addition, 1 foot of water inundation was experienced over the marina in front of the Mercatile Exchange.  On the East Side of Manhattan, the combination of heavy rain and storm surge caused inundation of a few feet of water onto both directions of the FDR at Houston Street and necessitated its closure. About a foot of water inundated the streets in South Street Seaport. On the west side of Manhattan, the southbound Henry Hudson Drive was closed in Harlem due to combined heavy rain and storm surge causing 3 feet of water to stand over the roadway.  Similarly, the north part of the Holland Tunnel was closed due to heavy rain and storm surge flooding.  Also the West Village Houses on the southern end of 10th Ave. were closed with 2 cars stuck due to heavy rain and storm surge flooding.","Irene made landfall locally as a tropical storm around 900 am August 28, 2011 over New York City.  Irene then moved across Southeastern New York and Western Connecticut before dissipating over Northern New England near the Canadian Border the evening of August 28. The large envelope of winds associated with Tropical Storm Irene pushed a 3 to 5 foot surge of water along Western Long Island Sound, New York Harbor, the southern and eastern bays of Long Island and southern bays of New York City. This resulted in moderate to major coastal flooding, wave damage and erosion along the coast, with heavy damage to public beaches and other public and private facilities.",136
343600,RICHMOND (STATEN IS.) (ZONE), ,08/28/2011,630,Storm Surge/Tide, , ,0,0,0,0,NY,EST-5, ,57294,Z,74,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,1000, , , , ,"The NOS tidal gauge at the Bergen Point recorded a maximum water level of 10.22 ft MLLW at 842 am on August 28 2011, which is well above the NWS threshold for moderate coastal flooding.","Irene made landfall locally as a tropical storm around 900 am August 28, 2011 over New York City.  Irene then moved across Southeastern New York and Western Connecticut before dissipating over Northern New England near the Canadian Border the evening of August 28. The large envelope of winds associated with Tropical Storm Irene pushed a 3 to 5 foot surge of water along Western Long Island Sound, New York Harbor, the southern and eastern bays of Long Island and southern bays of New York City. This resulted in moderate to major coastal flooding, wave damage and erosion along the coast, with heavy damage to public beaches and other public and private facilities.",137
343590,KINGS (BROOKLYN) (ZONE), ,08/28/2011,700,Storm Surge/Tide, , ,0,0,0,0,NY,EST-5, ,57294,Z,75,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,1100, , , , ,"The USGS tidal gauge at Jamaica Bay at Inwood recorded a maximum water level of 7.53 ft NGVD at 930 am on August 28th 2011, which is well above the NWS threshold for moderate coastal flooding. The USGS tidal gauge at Rockaway Inlet near Floyd Bennet Field recorded a maximum water level of 7.58 ft NGVD at 830 am on August 28th 2011, which is well above the NWS threshold for moderate coastal flooding. ||These water levels caused widespread moderate to major coastal flooding along the coastline. In East New York, the right lane of Erskine St was closed due to inundation from heavy rain and storm surge. In Coney Island, several harbor facing streets and the subway train storage yard were underwater. In Sheepshead Bay, the Belt Parkway eastbound at Knapp Street was closed due to a combination of heavy rain and storm surge. Additionally, the Belt Parkway was closed in both directions from Bay 8th Street to Bay Parkway due to coastal flooding.","Irene made landfall locally as a tropical storm around 900 am August 28, 2011 over New York City.  Irene then moved across Southeastern New York and Western Connecticut before dissipating over Northern New England near the Canadian Border the evening of August 28. The large envelope of winds associated with Tropical Storm Irene pushed a 3 to 5 foot surge of water along Western Long Island Sound, New York Harbor, the southern and eastern bays of Long Island and southern bays of New York City. This resulted in moderate to major coastal flooding, wave damage and erosion along the coast, with heavy damage to public beaches and other public and private facilities.",138
343588,SOUTHERN QUEENS (ZONE), ,08/28/2011,700,Storm Surge/Tide, , ,0,0,0,0,NY,EST-5, ,57294,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,1130, , , , ,"The USGS tidal gauge in Jamaica Bay at Inwood recorded a maximum water level of 7.53 ft. NGVD at 930 am on August 28 2011, which is well above the NWS threshold for moderate coastal flooding. ||These water levels caused widespread moderate to major coastal flooding along the coastline.  In Broad Channel, several feet of inundation occurred across many streets with people rowing down streets in boats.  Many residents said their basements had been flooded when the high tide began coming in between 7:30 a.m. and 8 a.m. Sunday.  Two bungalows that could only be reached by a damaged pier off of 12th Road were destroyed, leaving a pile of wood and personal items floating in the water. The Broad Channel neighborhood was completely cut off during the storm as both the Addabbo Bridge to Howard Beach and Cross Bay Bridge to Rockaway were closed.|In Inwood, several feet of inundation occurred on Brookville Blvd. from 149th Street to Rockaway Boulevard.  In Howard Beach, Hawtreek and Shellbank Basins rose over their banks, flooding Cross Bay Boulevard for a short time around 161st Avenue.  First Street in Hamilton Beach bore the brunt of the floodwaters, with the streets around Coleman Square and the Howard Beach subway station also flooding.  In the Rockaways, inundation was reported onto several main streets with 2 feet of water in the middle of Rockaway Beach Boulevard.","Irene made landfall locally as a tropical storm around 900 am August 28, 2011 over New York City.  Irene then moved across Southeastern New York and Western Connecticut before dissipating over Northern New England near the Canadian Border the evening of August 28. The large envelope of winds associated with Tropical Storm Irene pushed a 3 to 5 foot surge of water along Western Long Island Sound, New York Harbor, the southern and eastern bays of Long Island and southern bays of New York City. This resulted in moderate to major coastal flooding, wave damage and erosion along the coast, with heavy damage to public beaches and other public and private facilities.",139
347405,NEW YORK CO.,NEW YORK,08/28/2011,734,Flood, , ,0,0,0,0,NY,EST-5, ,57824,C,61,OKX,0,0,Broadcast Media,Heavy Rain / Tropical System, , ,1,SW,1,SW,NEW YORK,08/28/2011,1140,40.7238,-74.0081,40.7236,-74.0059,"The north tube of the Holland Tunnel in Manhattan was closed due to flooding at the New Jersey-bound entrance.  Two cars also became stuck in flood waters on 10th Ave. in the West Village.","Irene made landfall locally as a tropical storm around 900 am EDT August 28, 2011 over New York City.  Irene then moved across Southeast New York and Western Connecticut before dissipating over Northern New England near the Canadian Border later that evening.  Copious amounts of tropical moisture within the storm produced extended periods of heavy rainfall, which resulted in widespread moderate to major flooding across the area.",140
347411,KINGS CO.,HOMECREST,08/28/2011,744,Flood, , ,0,0,0,0,NY,EST-5, ,57824,C,47,OKX,0,0,Broadcast Media,Heavy Rain / Tropical System, , ,1,ENE,1,ENE,HOMECREST,08/28/2011,1140,40.5836,-73.9269,40.5848,-73.9363,"The Belt Pkwy. was closed eastbound at Knapp St. due to flooding.","Irene made landfall locally as a tropical storm around 900 am EDT August 28, 2011 over New York City.  Irene then moved across Southeast New York and Western Connecticut before dissipating over Northern New England near the Canadian Border later that evening.  Copious amounts of tropical moisture within the storm produced extended periods of heavy rainfall, which resulted in widespread moderate to major flooding across the area.",141
347412,QUEENS CO.,ROSEDALE,08/28/2011,744,Flood, , ,0,0,0,0,NY,EST-5, ,57824,C,81,OKX,0,0,Broadcast Media,Heavy Rain / Tropical System, , ,0,W,0,W,ROSEDALE,08/28/2011,1140,40.671,-73.7376,40.6707,-73.7355,"The Belt Pkwy. was closed westbound at Francis Lewis Blvd. due to flooding.","Irene made landfall locally as a tropical storm around 900 am EDT August 28, 2011 over New York City.  Irene then moved across Southeast New York and Western Connecticut before dissipating over Northern New England near the Canadian Border later that evening.  Copious amounts of tropical moisture within the storm produced extended periods of heavy rainfall, which resulted in widespread moderate to major flooding across the area.",142
347637,QUEENS CO.,FLUSHING,08/28/2011,756,Flood, , ,0,0,0,0,NY,EST-5, ,57824,C,81,OKX,0,0,Public,Heavy Rain / Tropical System, , ,1,SE,1,SE,FLUSHING,08/28/2011,1140,40.7409,-73.8191,40.74,-73.82,"The Long Island Expressway was closed westbound at Kissena Blvd. in Flushing due to flooding.","Irene made landfall locally as a tropical storm around 900 am EDT August 28, 2011 over New York City.  Irene then moved across Southeast New York and Western Connecticut before dissipating over Northern New England near the Canadian Border later that evening.  Copious amounts of tropical moisture within the storm produced extended periods of heavy rainfall, which resulted in widespread moderate to major flooding across the area.",143
347407,NEW YORK CO.,NEW YORK,08/28/2011,832,Flood, , ,0,0,0,0,NY,EST-5, ,57824,C,61,OKX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,1,ESE,2,ESE,NEW YORK,08/28/2011,1140,40.7216,-73.9765,40.7215,-73.9733,"The FDR Drive was closed in both directions at Houston St. due to flooding.","Irene made landfall locally as a tropical storm around 900 am EDT August 28, 2011 over New York City.  Irene then moved across Southeast New York and Western Connecticut before dissipating over Northern New England near the Canadian Border later that evening.  Copious amounts of tropical moisture within the storm produced extended periods of heavy rainfall, which resulted in widespread moderate to major flooding across the area.",144
343597,BRONX (ZONE), ,08/28/2011,845,Storm Surge/Tide, , ,1,0,0,0,NY,EST-5, ,57294,Z,73,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,1300, , , , ,"The NOS tidal gauge at Kings Point recorded a maximum water level of 12.36 ft. MLLW at 1000 am on August 28 2011.||A 68 year old male drowned in a marina off City Island, where he had gone to check on his boat.","Irene made landfall locally as a tropical storm around 900 am August 28, 2011 over New York City.  Irene then moved across Southeastern New York and Western Connecticut before dissipating over Northern New England near the Canadian Border the evening of August 28. The large envelope of winds associated with Tropical Storm Irene pushed a 3 to 5 foot surge of water along Western Long Island Sound, New York Harbor, the southern and eastern bays of Long Island and southern bays of New York City. This resulted in moderate to major coastal flooding, wave damage and erosion along the coast, with heavy damage to public beaches and other public and private facilities.",145
343565,NORTHERN QUEENS (ZONE), ,08/28/2011,845,Storm Surge/Tide, , ,0,0,0,0,NY,EST-5, ,57294,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,08/28/2011,1300, , , , ,"The NOS tidal gauge at Kings Point recorded a maximum water level of 12.36 ft. MLLW at 1000 am on August 28 2011.  In Astoria, this resulted in inundation of 1 to 2 feet of water onto Shore Blvd. in Astoria from Long Island Sound.","Irene made landfall locally as a tropical storm around 900 am August 28, 2011 over New York City.  Irene then moved across Southeastern New York and Western Connecticut before dissipating over Northern New England near the Canadian Border the evening of August 28. The large envelope of winds associated with Tropical Storm Irene pushed a 3 to 5 foot surge of water along Western Long Island Sound, New York Harbor, the southern and eastern bays of Long Island and southern bays of New York City. This resulted in moderate to major coastal flooding, wave damage and erosion along the coast, with heavy damage to public beaches and other public and private facilities.",146
348495,NEW YORK CO.,CENTRAL PARK,08/28/2011,910,Flood, , ,0,0,0,0,NY,EST-5, ,57824,C,61,OKX,0,0,Broadcast Media,Heavy Rain / Tropical System, , ,2,NW,2,NW,CENTRAL PARK,08/28/2011,1140,40.7958,-73.9745,40.7979,-73.9786,"The southbound Henry Hudson Pkwy. in Harlem was closed due to flooding.  Three feet of water accumulated on the roadway.","Irene made landfall locally as a tropical storm around 900 am EDT August 28, 2011 over New York City.  Irene then moved across Southeast New York and Western Connecticut before dissipating over Northern New England near the Canadian Border later that evening.  Copious amounts of tropical moisture within the storm produced extended periods of heavy rainfall, which resulted in widespread moderate to major flooding across the area.",147
349712,NORTHERN QUEENS (ZONE), ,09/28/2011,1115,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,58306,Z,176,OKX,0,0,Other Federal Agency, , , , , , , , ,09/28/2011,1230, , , , ,"The NOS tidal gauge at Kings Point recorded a water level of 10.54 ft. MLLW during the morning high tide cycle of September 28 2011.  This is .04 ft. above the threshold for moderate coastal flooding established by the National Weather Service.","A persistent east wind developed between low pressure drifting through the Great Lakes and high pressure anchored over the Canadian Maritimes. The surge created by these winds, combined with astronomically high Spring tides, resulted in widespread minor with isolated moderate coastal flooding during the morning high tide cycles of September 28 and September 29.  The coast line adjacent to Western Long Island Sound, New York Harbor, and the southern bays of Long Island, Queens and Brooklyn were the most affected.",148
352919,NEW YORK (MANHATTAN) (ZONE), ,10/29/2011,1000,Winter Storm, , ,0,0,0,0,NY,EST-5, ,58892,Z,72,OKX,0,0,Emergency Manager, , , , , , , , ,10/30/2011,0, , , , ,"Widespread tree damage and power outages occurred due to 2 to 4 inches of heavy wet snow. A significant number of trees came down across the county starting around 1 pm EST due to the combined heavy wet snow and 15 to 20 mph winds. Hundreds of trees and thousands of tree limbs were downed through the storm, especially in Central Park.","A historic and unprecedented early-season winter storm impacted the area on Saturday, October 29, with more than one foot of heavy wet snow falling on interior portions of the Lower Hudson Valley. This is the first time a winter storm of this magnitude has ever occurred in October.||Late Friday night, October 28, an area of low pressure emerged from the South Carolina coastal plain into the western Atlantic Ocean.  The low moved up the coast late Friday night into Saturday morning.  The low began to rapidly strengthen late Saturday morning when it was east of the Delmarva coast, and continued to strengthen as it passed south of Long Island Saturday night.  With water temperatures in the lower 60s, much of Long Island received mainly rainfall and up to 2 inches of rain during the event.  Areas just north and west of New York City, however, were just cold enough to support a heavy wet snow.  The heaviest snow fell across interior portions of the Lower Hudson Valley, with one foot or more of snowfall across highest elevations.  In addition to the heavy rain and snow...strong winds were experienced along the immediate coastline. ||Thousands of people across southeast New York lost power during this event as heavy snow accumulated on trees that still had partial to full foliage during mid-autumn. This caused extensive felling of trees and limbs across the region and damage to power lines.",149
352920,NORTHERN QUEENS (ZONE), ,10/29/2011,1000,Winter Storm, , ,0,0,0,0,NY,EST-5, ,58892,Z,176,OKX,0,0,Emergency Manager, , , , , , , , ,10/30/2011,100, , , , ,"A significant number of trees came down across the county starting around 1 pm EST due to the combination of 1 to 3 inches of heavy wet snow and 15 to 20 mph winds.  Hundreds of trees were downed through the storm.","A historic and unprecedented early-season winter storm impacted the area on Saturday, October 29, with more than one foot of heavy wet snow falling on interior portions of the Lower Hudson Valley. This is the first time a winter storm of this magnitude has ever occurred in October.||Late Friday night, October 28, an area of low pressure emerged from the South Carolina coastal plain into the western Atlantic Ocean.  The low moved up the coast late Friday night into Saturday morning.  The low began to rapidly strengthen late Saturday morning when it was east of the Delmarva coast, and continued to strengthen as it passed south of Long Island Saturday night.  With water temperatures in the lower 60s, much of Long Island received mainly rainfall and up to 2 inches of rain during the event.  Areas just north and west of New York City, however, were just cold enough to support a heavy wet snow.  The heaviest snow fell across interior portions of the Lower Hudson Valley, with one foot or more of snowfall across highest elevations.  In addition to the heavy rain and snow...strong winds were experienced along the immediate coastline. ||Thousands of people across southeast New York lost power during this event as heavy snow accumulated on trees that still had partial to full foliage during mid-autumn. This caused extensive felling of trees and limbs across the region and damage to power lines.",150
352922,KINGS (BROOKLYN) (ZONE), ,10/29/2011,1000,Winter Storm, , ,0,0,0,0,NY,EST-5, ,58892,Z,75,OKX,0,0,Emergency Manager, , , , , , , , ,10/30/2011,100, , , , ,"A significant number of trees came down across the county starting around 1 pm EST due to the combination of 1 to 3 inches of heavy wet snow and 15 to 20 mph winds.  Hundreds of trees were downed through the storm.","A historic and unprecedented early-season winter storm impacted the area on Saturday, October 29, with more than one foot of heavy wet snow falling on interior portions of the Lower Hudson Valley. This is the first time a winter storm of this magnitude has ever occurred in October.||Late Friday night, October 28, an area of low pressure emerged from the South Carolina coastal plain into the western Atlantic Ocean.  The low moved up the coast late Friday night into Saturday morning.  The low began to rapidly strengthen late Saturday morning when it was east of the Delmarva coast, and continued to strengthen as it passed south of Long Island Saturday night.  With water temperatures in the lower 60s, much of Long Island received mainly rainfall and up to 2 inches of rain during the event.  Areas just north and west of New York City, however, were just cold enough to support a heavy wet snow.  The heaviest snow fell across interior portions of the Lower Hudson Valley, with one foot or more of snowfall across highest elevations.  In addition to the heavy rain and snow...strong winds were experienced along the immediate coastline. ||Thousands of people across southeast New York lost power during this event as heavy snow accumulated on trees that still had partial to full foliage during mid-autumn. This caused extensive felling of trees and limbs across the region and damage to power lines.",151
352918,RICHMOND (STATEN IS.) (ZONE), ,10/29/2011,1000,Winter Storm, , ,0,0,0,0,NY,EST-5, ,58892,Z,74,OKX,0,0,Emergency Manager, , , , , , , , ,10/30/2011,0, , , , ,"Widespread tree damage and power outages occurred due to 2 to 4 inches of heavy wet snow. A significant number of trees came down across the county starting around 1 pm EST due to the combined heavy wet snow and 15 to 20 mph winds.  Hundreds of trees were downed through the storm. ||Specifically, numerous trees were reported down on Bard Avenue between Clove Road and Forest Avenue, with downed power lines on Victory Boulevard between I-278 and Bard Avenue by the late evening of the 29th.","A historic and unprecedented early-season winter storm impacted the area on Saturday, October 29, with more than one foot of heavy wet snow falling on interior portions of the Lower Hudson Valley. This is the first time a winter storm of this magnitude has ever occurred in October.||Late Friday night, October 28, an area of low pressure emerged from the South Carolina coastal plain into the western Atlantic Ocean.  The low moved up the coast late Friday night into Saturday morning.  The low began to rapidly strengthen late Saturday morning when it was east of the Delmarva coast, and continued to strengthen as it passed south of Long Island Saturday night.  With water temperatures in the lower 60s, much of Long Island received mainly rainfall and up to 2 inches of rain during the event.  Areas just north and west of New York City, however, were just cold enough to support a heavy wet snow.  The heaviest snow fell across interior portions of the Lower Hudson Valley, with one foot or more of snowfall across highest elevations.  In addition to the heavy rain and snow...strong winds were experienced along the immediate coastline. ||Thousands of people across southeast New York lost power during this event as heavy snow accumulated on trees that still had partial to full foliage during mid-autumn. This caused extensive felling of trees and limbs across the region and damage to power lines.",152
352917,BRONX (ZONE), ,10/29/2011,1000,Winter Storm, , ,0,0,0,0,NY,EST-5, ,58892,Z,73,OKX,0,0,Emergency Manager, , , , , , , , ,10/30/2011,0, , , , ,"Between 2 to 6 inches of heavy wet snow fell across the county, with the heaviest amounts across the northwest corner of the county. A significant number of trees came down across the county starting around 1 pm EST due to the combined heavy wet snow and 15 to 20 mph winds.  Hundreds of trees were downed through the storm.","A historic and unprecedented early-season winter storm impacted the area on Saturday, October 29, with more than one foot of heavy wet snow falling on interior portions of the Lower Hudson Valley. This is the first time a winter storm of this magnitude has ever occurred in October.||Late Friday night, October 28, an area of low pressure emerged from the South Carolina coastal plain into the western Atlantic Ocean.  The low moved up the coast late Friday night into Saturday morning.  The low began to rapidly strengthen late Saturday morning when it was east of the Delmarva coast, and continued to strengthen as it passed south of Long Island Saturday night.  With water temperatures in the lower 60s, much of Long Island received mainly rainfall and up to 2 inches of rain during the event.  Areas just north and west of New York City, however, were just cold enough to support a heavy wet snow.  The heaviest snow fell across interior portions of the Lower Hudson Valley, with one foot or more of snowfall across highest elevations.  In addition to the heavy rain and snow...strong winds were experienced along the immediate coastline. ||Thousands of people across southeast New York lost power during this event as heavy snow accumulated on trees that still had partial to full foliage during mid-autumn. This caused extensive felling of trees and limbs across the region and damage to power lines.",153
352921,SOUTHERN QUEENS (ZONE), ,10/29/2011,1000,Winter Storm, , ,0,0,0,0,NY,EST-5, ,58892,Z,178,OKX,0,0,Emergency Manager, , , , , , , , ,10/30/2011,100, , , , ,"A significant number of trees came down across the county starting around 1 pm EST due to the combined heavy wet snow and 15 to 20 mph winds.  Hundreds of trees were downed through the storm.","A historic and unprecedented early-season winter storm impacted the area on Saturday, October 29, with more than one foot of heavy wet snow falling on interior portions of the Lower Hudson Valley. This is the first time a winter storm of this magnitude has ever occurred in October.||Late Friday night, October 28, an area of low pressure emerged from the South Carolina coastal plain into the western Atlantic Ocean.  The low moved up the coast late Friday night into Saturday morning.  The low began to rapidly strengthen late Saturday morning when it was east of the Delmarva coast, and continued to strengthen as it passed south of Long Island Saturday night.  With water temperatures in the lower 60s, much of Long Island received mainly rainfall and up to 2 inches of rain during the event.  Areas just north and west of New York City, however, were just cold enough to support a heavy wet snow.  The heaviest snow fell across interior portions of the Lower Hudson Valley, with one foot or more of snowfall across highest elevations.  In addition to the heavy rain and snow...strong winds were experienced along the immediate coastline. ||Thousands of people across southeast New York lost power during this event as heavy snow accumulated on trees that still had partial to full foliage during mid-autumn. This caused extensive felling of trees and limbs across the region and damage to power lines.",154
